id	P_sum_CAM	P_sum_Estr	rel_diff_P	T_mean_CAM	T_mean_Estr	T_diff	Epot_sum_CAM	Epot_sum_Estr	rel_diff_Epot
ES000328	432.946188888889	403.3155	-6.84396575124796	12.5851407711613	12.4563011635866	-0.12883960757472	1068.63939150087	1128.399	5.592121062953
ES000332	1495.5833125	1316.0925	-12.0013917646597	7.62530527036277	6.84424093086927	-0.781064339493497	821.852933331606	740.8555	-9.85546562488501
ES000336	896.9005	1117.538	24.599997435613	9.05395345653662	5.29899520876112	-3.7549582477755	958.359837609409	665.655	-30.5422687932697
ES000337	854.841354166667	1011.521	18.3285056425553	8.61710726100844	6.62302669404517	-1.99408056696327	910.371844744915	750.396	-17.5725826395411
ES000345	622.780370967742	503.535	-19.1472590541744	11.8547650747389	11.4985900068446	-0.356175067894284	995.433249812587	1032.1955	3.69309044020127
ES000346	632.514791666667	560.034	-11.4591457182655	12.9520265229295	13.2645941136208	0.312567590691307	1104.93132279216	1095.7775	-0.828451742052682
ES000347	715.99572	633.255	-11.5560355584248	12.6142132785763	12.2873839835729	-0.326829295003423	1100.50145851442	1054.7325	-4.15891847850928
ES000349	958.859125	694.117	-27.6101168667504	8.39395850444901	8.46556741957563	0.0716089151266246	857.027941162459	917.896	7.10222571681627
ES000350	888.12296875	641.928	-27.7208199103904	9.21297505989049	9.36565092402464	0.152675864134155	905.01505038636	957.386	5.78674902602802
ES000352	845.975554054054	606.904	-28.259865537294	9.94757123036795	10.2320574948665	0.284486264498584	960.666522024315	993.1305	3.37931813292268
ES000354	1367.98052777778	1176.221	-14.0177088696783	8.91917834055822	7.5008720054757	-1.41830633508251	941.820670211713	803.422	-14.6948006758656
ES000355	458.521458333333	444.3285	-3.09537494382988	10.5346492699065	10.5123915126626	-0.0222577572438958	1038.83084380625	1088.8045	4.81056723447332
ES000356	416.041625	417.229	0.285398125728399	11.2405857717317	11.0643162217659	-0.176269549965777	1133.99657075497	1142.1245	0.716750778145917
ES000357	701.0285	595.7925	-15.0116578712563	9.37565731234314	9.90116358658453	0.525506274241387	948.468540794809	990.805	4.46366509633655
ES000358	777.676142857143	621.4655	-20.0868503286256	9.04407851764936	9.59487611225188	0.550797594602523	928.404354549659	972.1105	4.70766269418692
ES000361	874.6185625	827.7005	-5.36440278215569	10.9438658453114	9.62254483230664	-1.32132101300479	1050.22048794111	940.0265	-10.4924622216367
ES000362	1009.98011764706	665.9375	-34.0642960822409	8.60359503965857	8.93829295003422	0.334697910375649	911.362275523095	940.576	3.20550073900493
ES000363	559.364416666667	505.097	-9.7016211703372	10.866197467488	11.2580657084189	0.39186824093087	1042.34613662101	1066.0575	2.2748070478635
ES000364	730.825413043478	603.971	-17.3576904660719	10.7268285867333	10.6897891854894	-0.0370394012439377	988.101054653263	1003.5225	1.56071540194323
ES000369	514.830078947368	467.0175	-9.28706011993839	10.8167296012104	10.7748432580424	-0.041886343167981	1086.41843717619	1124.376	3.49382535540039
ES000370	478.3895	447.881	-6.3773347868212	11.4071848049281	11.8108637919233	0.403678986995208	1101.96862759845	1127.441	2.31153335617708
ES000371	508.327928571429	488.956	-3.8109117132065	10.5842728072749	11.0042819986311	0.420009191356215	1077.67805482893	1118.9915	3.83356095876242
ES000372	1069.11604761905	1000.17	-6.44888342781799	10.077486576926	9.69849281314168	-0.378993763784319	990.152190880894	896.234	-9.48522780092415
ES000374	1531.78594444444	1284.212	-16.1624374046751	8.68809361928664	7.99178370978782	-0.696309909498821	872.762766334019	778.877	-10.7573065620547
ES000375	1644.97721428571	1275.131	-22.4833639684371	8.41372856165053	8.5586379192334	0.144909357582868	838.801795873805	796.14	-5.08604012099941
ES000376	1470.74886666667	1219.178	-17.1049505709858	9.88035509924709	9.61535249828884	-0.265002600958248	899.094465465197	839.1625	-6.6658140793012
ES000377	1449.25373076923	1205.7175	-16.8042507394456	9.9454941294161	10.0373607118412	0.0918665824251033	905.214266330454	854.1445	-5.64173237541648
ES000382	1306.25556363636	921.9295	-29.4219656807795	11.0590653599652	11.714038329911	0.654972969945865	918.359790453373	928.7225	1.12839321302507
ES000384	891.778538461538	713.1345	-20.0323321045299	11.1298696361818	11.4535017111567	0.323632074974991	950.163875339481	976.6595	2.78853209937625
ES000385	755.457785714286	823.1125	8.95545926788574	12.0921587953457	11.7945886379192	-0.297570157426421	1044.73289355319	989.475	-5.28918864277918
ES000387	778.2274375	687.544	-11.6525623654846	11.2855206194387	11.2457289527721	-0.039791666666666	977.580147424375	991.6815	1.44247534207584
ES000388	1858.275	1370.74	-26.2358908127161	8.99314305270363	9.42698288843258	0.433839835728952	796.989126086806	798.646371621622	0.207938286806075
ES000391	1235.3498125	1019.9875	-17.4333059608572	10.9762729295003	11.3542080766598	0.37793514715948	921.623910432933	921.8465	0.0241518871795142
ES000401	838.851125	728.222	-13.1881715006343	11.8629626540041	11.2869377138946	-0.576024940109514	1066.87661115946	1004.9295	-5.80639883858157
ES000403	650.39375	625.957	-3.75722398931416	10.8114034479808	11.0372101300479	0.225806682067077	1020.5501650604	994.978	-2.50572347503251
ES000404	482.956433333333	456.502	-5.47760243108192	13.961963829949	14.4094209445585	0.447457114609476	1151.78385747018	1148.359	-0.297352445770872
ES000405	686.264083333333	557.523	-18.7597000134424	13.0146854323523	12.645234770705	-0.369450661647273	1121.93001982503	1085.7785	-3.22226156589247
ES000415	467.926357142857	396.0385	-15.3630707151873	12.2296150060298	12.5739890485969	0.344374042567061	1078.40537194822	1135.4175	5.28670660725518
ES000416	534.258678571429	494.255	-7.4876984082684	10.6900075616831	10.457871321013	-0.232136240670121	968.062798503225	1034.22	6.83397829139439
ES000428	449.607159090909	425.374	-5.38985169629143	11.6206653288532	11.463453798768	-0.157211530085247	1055.12004349668	1105.2165	4.74793904372269
ES000432	464.41025	421.101	-9.32564472898693	11.6917623203285	11.5751047227926	-0.116657597535934	1026.77701676898	1110.3345	8.13784121249199
ES000433	1170.90103191489	1081.424	-7.64172457586468	9.34515439730875	8.91076386036961	-0.434390536939141	959.856443088897	858.7185	-10.5367780585425
ES000434	478.955466666667	408.858	-14.6354873354962	11.5736066164727	12.1261943874059	0.552587770933151	1056.76099134501	1126.1485	6.56605507047336
ES000435	482.431572916667	449.9885	-6.72490664749065	11.1752088181611	11.0007707049966	-0.174438113164499	1113.71424196983	1134.5845	1.8739329393203
ES000437	453.829157894737	430.761	-5.08300480333777	11.3897049965777	11.2673155373032	-0.122389459274469	1044.36099947914	1099.6125	5.29045996053238
ES000455	1341.7791	1318.961	-1.70058543913823	3.90442265571526	3.61457221081451	-0.289850444900753	602.41022520997	593.54270834876	-1.47200636544967
ES000457	448.13196875	437.989	-2.26338879109482	11.5336700034223	12.0777659137577	0.544095910335386	1114.90945083385	1147.2495	2.9006884049605
ES000463	628.9669	523.119	-16.8288506120116	13.6347698836413	13.6492881587953	0.0145182751540034	1019.81241336615	1074.981	5.40967985001793
ES000465	769.8135	751.5755	-2.36914525401282	11.7813705224732	12.0132210814511	0.23185055897787	1009.58285746825	1008.2725	-0.129791968886512
ES000468	961.185583333333	671.255	-30.1638505987441	9.03982386493269	9.0859370294319	0.0461131644992019	888.891584677902	939.358	5.67745450536408
ES000475	921.539	757.336	-17.8183451812674	11.0942077344285	11.3385954825462	0.244387748117727	971.888376101238	964.293	-0.781507042167399
ES000478	443.284366666667	398.9475	-10.0019017138058	12.3968947752681	12.3619904175222	-0.0349043577458374	1057.71367946123	1131.879	7.01185226010727
ES000486	564.4941875	486.4105	-13.8325051398337	13.6009827173169	13.6930376454483	0.0920549281314162	1049.99454094266	1093.7685	4.16897015655336
ES000487	529.028576923077	468.0025	-11.5354972462953	14.4551408940136	14.6077590691307	0.152618175117148	1085.42972436302	1127.3485	3.86195206341666
ES000492	515.277285714286	454.917	-11.7141367158487	11.2265680551481	11.7270266940452	0.500458638897037	1079.80588912413	1114.046	3.17095055886828
ES000493	553.493075	504.6095	-8.83183136482782	11.5955233230664	11.6918576317591	0.0963343086926756	1041.62060735972	1070.7625	2.79774540119219
ES000494	668.757833333333	704.9525	5.41222320884964	12.6112261008442	12.6113196440794	9.35432352271448e-05	1035.85439189725	1039.0495	0.308451470375187
ES000495	655.777166666667	654.6415	-0.173178744914115	13.0256914594266	12.6433579739904	-0.382333485436156	1080.01225285206	1040.9985	-3.61234354045848
ES000496	847.405363636364	763.278	-9.92764115574611	10.7252299794661	11.1149815195072	0.389751540041068	973.048805495718	951.977	-2.16554456227741
ES000497	647.677071428571	654.401	1.03816066185541	11.0311787425442	11.4423258042437	0.411147061699424	1008.31948069563	1009.6795	0.134879800540581
ES000498	777.9302	751.073	-3.45239200123611	11.9339715263518	11.3655345653662	-0.568436960985625	1039.94562406313	995.311	-4.29201518140306
ES000499	614.377888888889	573.4505	-6.66159860715474	13.1577014601871	13.2891813826146	0.131479922427561	1105.21854085039	1087.2895	-1.62221680036211
ES000500	830.4217	759.6595	-8.52123686074197	11.6664908966461	11.1524339493498	-0.514056947296373	1049.75936443949	990.2485	-5.66900057817243
ES000505	771.571055555556	601.9325	-21.9861222546005	9.95003939463077	10.1803709787817	0.230331584150886	943.320916389259	989.618	4.907882652274
ES000514	478.97865	414.0945	-13.5463553542522	11.3061572210815	11.9351307323751	0.628973511293635	1049.46681913685	1122.2015	6.93063177766475
ES000515	441.564544117647	374.957	-15.0844412226858	13.2282951242098	13.3798138261465	0.151518701936626	1115.60437870852	1149.644	3.05122693502585
ES000522	465.0769375	433.566	-6.77542465756002	14.1933650752909	14.7355934291581	0.542228353867214	1156.41896225954	1152.7275	-0.319214954096127
ES000523	366.212852941176	348.682	-4.78706653804759	14.8602044932963	15.0767665982204	0.216562104924105	1199.48968610606	1197.5815	-0.159083160794233
ES000532	571.7421	514.697	-9.97741814010199	11.0262592060233	11.2972813141684	0.271022108145107	1029.13965429487	1058.906	2.89235242086989
ES000533	1240.26307142857	1224.007	-1.31069543253007	5.2799084775594	4.96236276522929	-0.317545712330107	702.07316481456	649.279	-7.51975256432213
ES000534	727.373714285714	599.7765	-17.5421811071377	9.73342998924416	10.0665065023956	0.333076513151461	949.36622738257	990.7255	4.35651400107823
ES000535	1151.66471428571	863.5425	-25.0178902515402	10.1492832697761	10.8224284736482	0.673145203872103	942.658164771335	886.699	-5.93631571471187
ES000536	646.356	584.897	-9.50853709101485	13.1755852156058	13.0473744010951	-0.128210814510609	1092.94731852595	1067.826	-2.29849308380457
ES000537	817.1005	1039.5895	27.2290862629505	8.71376249144422	6.10370978781656	-2.61005270362765	911.829144631533	728.0995	-20.1495692162568
ES000539	1294.01836111111	1193.2995	-7.78341823717467	6.00868495703095	5.5006173853525	-0.508067571678454	752.13235816657	694.475	-7.66585263092766
ES000542	580.9665	480.5535	-17.2837848653924	11.2309641341547	11.497749486653	0.266785352498289	1032.13449789448	1082.963	4.92460064160296
ES000546	1208.37083333333	1170.531	-3.13147523007908	5.80577070499658	5.41096509240246	-0.394805612594113	738.942669970905	671.0495	-9.18788056637447
ES000549	1833.6675	1405.997	-23.3232306293262	8.48943748574036	8.08094182067077	-0.408495665069587	815.357955600388	749.593682432432	-8.0656934437501
ES000552	1671.03225	1448.683	-13.30610166261	5.75285403832991	5.1375099247091	-0.615344113620807	701.092899864116	658.471919566827	-6.07922007276775
ES000599	1431.80933333333	890.463	-37.8085489967472	10.5230417522245	11.0868240930869	0.563782340862423	872.818313759361	902.953	3.45257263345503
ES000600	1693.4710625	1007.477	-40.5081656067566	10.728056724846	11.5718863791923	0.843829654346338	877.899636977109	888.5985	1.21868862592661
ES000602	1201.40148	942.6435	-21.5380107572366	11.2477680766598	11.8862039698836	0.63843589322382	937.935350997852	943.118	0.552559299170687
ES000605	749.527928571429	718.5185	-4.13719454464243	11.8029769238291	12.4693839835729	0.666407059743815	973.668987471705	1028.5465	5.63615697268875
ES000607	859.025147058823	697.782	-18.7704804231746	11.1352466078834	11.3973223819302	0.262075774046785	955.755457850591	981.203	2.66255786879189
ES000610	1318.0856	1067.33	-19.0242272580779	11.8710570841889	12.2149363449692	0.343879260780287	830.6319012206	905.3245	8.99226223669475
ES000611	1306.895125	1061.103	-18.8073335264756	12.4907549623546	12.496507871321	0.00575290896646052	832.211235177595	892.878	7.28982766129791
ES000613	1480.84407142857	1127.041	-23.8919868914529	11.6971813826146	11.9717467488022	0.274565366187542	780.158701552146	860.5725	10.3073641667867
ES000616	1621.1534	1133.8495	-30.0590863270558	12.8307307323751	12.6461314168378	-0.184599315537303	810.378401538529	847.6775	4.60267677305532
ES000618	1590.64183333333	1087.9605	-31.6024212867531	13.4772080766598	13.3584394250513	-0.118768651608486	859.152492133283	855.854	-0.383923944059385
ES000623	1409.69458333333	1289.3225	-8.53887677206677	11.7837127538216	12.0184339493498	0.234721195528175	886.954630677281	909.506	2.54256176615244
ES000630	1420.38695833333	1332.336	-6.19908242727399	13.3344634382843	13.8254072553046	0.490943817020307	876.863307921586	825.1405	-5.89861697419903
ES000642	1374.0565	1327.843	-3.36328964638645	11.7143557494867	12.1483805612594	0.434024811772758	934.85292528339	954.784	2.13200110707987
ES000643	1260.25680555556	1278.5505	1.45158465828558	11.8246528253099	12.2425557837098	0.417902958399878	966.999284897648	979.177	1.25933031104989
ES000646	1542.45363888889	1495.9555	-3.01455665937446	12.0966907369382	12.5786899383984	0.481999201460187	970.185304677492	967.6375	-0.26261010811113
ES000685	666.16795	476.7445	-28.4347888546725	14.4174687200548	13.9671978097194	-0.450270910335387	1208.96635283492	1190.667	-1.51363623909048
ES000752	519.43755	477.471	-8.07922915853888	15.1592084873374	15.4037727583847	0.24456427104723	1256.78615449681	1244.4135	-0.984467759494329
ES000756	524.935785714286	560.9995	6.87011921594221	16.9888653564095	16.6616386036961	-0.327226752713408	1312.23838968098	1271.641	-3.0937511049994
ES000757	864.578222222222	571.7165	-33.8733632995613	16.1816312267093	16.390900752909	0.209269526199709	1276.50037464828	1299.3675	1.79139198122177
ES000965	463.404155555556	451.1405	-2.64642761799432	10.4472054148604	10.3582710472279	-0.0889343676325183	1041.20426414964	1084.781	4.18522448963951
ES000966	515.882461538461	493.7915	-4.28216952221674	9.59654125204023	9.63137303216975	0.0348317801295206	943.697621126186	1030.2325	9.16976761799461
ES000967	584.539666666667	323.7285	-44.6182152451587	15.6614149555099	15.9863641341547	0.324949178644765	1189.10947224525	1118.115	-5.97038993484784
ES000968	555.4722	455.5695	-17.9851844970819	10.9148788843258	10.6257221081451	-0.289156776180697	1039.51068669442	1080.072	3.90196212744681
ES000970	751.4335	527.469	-29.804966108112	10.7918672142368	10.9187022587269	0.126835044490075	1066.607579892	1093.8485	2.55397773478804
ES000998	570.083966666667	416.5685	-26.9285711654523	13.2781519050878	13.1970472279261	-0.0811046771617612	1099.96247951455	1116.339	1.48882537272317
ES001008	513.167583333333	453.7705	-11.5745977069544	13.2118062970568	13.9081752224504	0.696368925393566	1184.63873724858	1200.9035	1.37297238727797
ES001011	651.060465517241	491.0395	-24.5785105981072	10.5873596969482	10.644288843258	0.0569291463098018	1063.51084416481	1099.511	3.38502950230517
ES001012	668.706338709677	509.4915	-23.8093808138405	11.6162790068667	12.0014976043806	0.385218597513855	1118.78034381435	1127.215	0.753915300021916
ES001013	529.198761904762	408.4525	-22.8168073315508	12.4928393794205	12.5507994524298	0.0579600730093546	1169.89249528572	1171.572	0.143560602452219
ES001014	484.467842857143	370.3425	-23.5568458339959	13.5073629021218	14.0160561259411	0.508693223819302	1163.43604220485	1187.054	2.03001771806789
ES001016	573.5630625	485.849	-15.2928366965751	10.2246919062286	9.96958932238193	-0.25510258384668	1050.7243204836	1087.4615	3.49636710602552
ES001020	559.628785714286	454.4775	-18.7894705201905	10.73506600176	10.6879082819986	-0.047157719761417	1066.64418454858	1114.7395	4.50903086034977
